"OrderID","OrderDate","CustomerID","ProductID","Quantity","EmployeeID","Price"
"481","2020-02-26 21:53:38","10667","59","10","38","29190"
"482","2022-08-02 23:09:53","9757","6","19","38","660440"
"483","2020-09-29 01:27:02","17678","34","15","23","77865"
"484","2020-04-05 14:56:04","6530","92","7","8","121107"
"485","2020-05-16 18:31:42","5784","8","10","42","113540"
"486","2022-11-02 23:17:27","8159","16","19","83","143089"
"487","2020-08-12 18:14:09","3658","5","19","68","76722"
"488","2022-12-08 15:50:11","816","15","2","82","10836"
"489","2020-01-26 10:14:31","2566","37","12","65","144144"
"490","2020-05-06 06:13:46","14157","32","15","81","90765"
"491","2022-08-29 03:47:20","9263","51","4","86","50424"
"492","2021-04-23 11:47:03","3180","82","20","38","688020"
"493","2023-02-12 05:33:05","18034","58","14","47","295386"
"494","2022-01-06 07:38:47","2477","11","16","62","208800"
"495","2022-04-23 03:04:26","19244","18","19","99","334172"
"496","2022-10-22 21:24:06","14874","15","20","70","108360"
"497","2023-03-02 09:05:55","2899","33","7","5","252875"
"498","2022-07-23 19:47:23","14469","56","12","10","209820"
"499","2020-02-09 19:32:29","10707","3","14","56","431970"
"500","2022-02-02 16:38:47","8175","71","15","47","269985"
"501","2023-01-03 02:04:28","2641","29","18","71","708192"
"502","2021-07-14 15:05:20","19078","92","17","36","294117"
"503","2021-05-19 16:43:57","8248","43","15","44","269925"
"504","2022-11-21 02:42:16","10045","40","5","43","49010"
"505","2022-09-13 20:37:03","19928","56","2","87","34970"
"506","2022-07-07 07:54:51","1550","6","13","16","451880"
"507","2022-03-02 21:25:40","6035","19","14","9","304164"
"508","2022-06-28 23:04:08","8627","67","2","22","14816"
"509","2022-11-10 12:16:41","9930","85","13","78","37648"
"510","2022-11-28 18:50:08","6482","51","16","45","201696"
"511","2021-09-24 01:27:03","1802","14","6","64","73836"
"512","2022-04-03 06:21:15","6563","92","14","57","242214"
"513","2020-08-01 19:23:07","12384","85","16","85","46336"
"514","2023-01-23 19:14:17","635","31","13","44","290628"
"515","2020-09-04 16:14:46","12551","73","3","36","28230"
"516","2021-12-09 19:15:57","13347","26","18","40","333540"
"517","2021-04-07 07:24:10","17228","14","12","37","147672"
"518","2021-10-01 00:32:32","10785","23","11","39","369666"
"519","2020-07-06 13:53:45","2815","79","13","82","349934"
"520","2022-10-27 09:53:34","17392","75","8","69","50008"
"521","2021-08-08 10:04:49","13699","45","1","85","35396"
"522","2021-04-16 08:33:11","19068","82","7","72","240807"
"523","2023-01-07 15:30:42","514","42","9","86","20106"
"524","2022-08-18 23:48:24","9496","64","16","84","473376"
"525","2020-09-13 22:49:01","2283","81","2","19","23408"
"526","2020-05-18 03:46:18","14700","54","5","20","168505"
"527","2023-01-05 09:50:42","19479","23","9","46","302454"
"528","2021-04-24 09:40:22","9065","32","1","14","6051"
"529","2022-01-30 09:02:35","4061","91","7","2","21693"
"530","2021-08-08 15:07:59","12083","14","14","43","172284"
"531","2020-01-05 07:26:53","17908","77","4","95","23964"
"532","2020-06-22 08:42:21","3593","98","17","68","270113"
"533","2021-07-31 09:33:07","4861","79","10","41","269180"
"534","2022-06-28 18:13:45","1555","20","15","36","118545"
"535","2021-01-08 09:21:30","3435","55","16","1","308304"
"536","2022-09-12 02:22:06","18172","8","5","97","56770"
"537","2020-02-06 18:25:51","9508","29","5","65","196720"
"538","2022-04-16 02:34:25","4549","74","17","96","659668"
"539","2022-10-10 06:23:04","5753","43","8","11","143960"
"540","2022-01-09 01:32:59","15667","98","3","33","47667"
"541","2021-03-22 09:59:44","15293","16","19","89","143089"
"542","2021-02-27 12:41:59","14897","82","5","62","172005"
"543","2021-09-02 09:52:09","4444","41","16","77","125744"
"544","2022-06-12 22:18:54","17974","16","18","91","135558"
"545","2020-09-18 20:53:45","15528","76","18","35","694296"
"546","2021-02-03 04:27:08","3227","71","11","89","197989"
"547","2021-05-01 16:49:22","3082","91","7","38","21693"
"548","2023-02-21 03:11:11","4208","86","4","7","7420"
"549","2022-09-22 09:22:41","15063","46","11","44","397837"
"550","2021-12-02 09:24:47","12143","4","10","31","206860"
"551","2020-03-09 03:57:59","17771","34","11","85","57101"
"552","2020-08-12 19:34:00","285","33","15","60","541875"
"553","2020-04-09 12:09:34","18489","67","18","66","133344"
"554","2020-07-02 11:01:28","9454","8","3","52","34062"
"555","2020-02-13 01:49:27","6866","87","11","26","338316"
"556","2022-04-20 18:22:24","1588","26","5","55","92650"
"557","2020-01-09 04:17:24","15279","6","4","59","139040"
"558","2020-04-14 15:04:09","13623","40","13","95","127426"
"559","2021-05-27 04:17:42","16152","69","12","90","82608"
"560","2020-08-04 06:32:46","11850","90","7","25","134862"
"561","2021-09-28 05:49:15","4073","15","12","84","65016"
"562","2021-05-12 20:15:28","6274","95","9","43","274833"
"563","2023-03-18 08:47:47","5030","84","19","11","371982"
"564","2020-10-19 00:49:40","3000","9","2","96","16440"
"565","2021-09-11 18:06:45","13060","94","20","33","13820"
"566","2021-03-23 09:11:37","9709","64","15","86","443790"
"567","2020-02-21 06:46:18","19331","46","16","53","578672"
"568","2020-09-11 04:14:56","13937","6","16","67","556160"
"569","2020-07-25 22:20:18","1496","10","18","47","533286"
"570","2021-08-26 20:56:48","11801","55","6","60","115614"
"571","2021-09-16 20:34:16","16613","22","8","92","74040"
"572","2022-01-12 18:41:58","2938","6","17","4","590920"
"573","2022-04-12 00:26:09","13673","62","16","67","113808"
"574","2020-04-14 18:56:50","13927","9","19","42","156180"
"575","2022-10-09 08:02:41","3915","86","19","3","35245"
"576","2021-02-01 12:31:11","19590","98","3","71","47667"
"577","2020-08-27 02:38:54","18310","88","2","82","13770"
"578","2022-12-09 20:07:44","815","43","10","10","179950"
"579","2022-09-15 22:16:31","18795","93","5","22","160615"
"580","2022-08-02 22:14:57","12921","37","14","70","168168"
"581","2022-07-21 21:16:04","14545","95","7","76","213759"
"582","2022-05-24 09:29:16","673","63","3","76","44895"
"583","2021-01-21 14:32:09","17859","39","13","72","353314"
"584","2020-03-18 02:56:03","16031","61","8","8","164816"
"585","2022-08-15 14:46:28","7981","44","5","54","120410"
"586","2020-11-27 12:29:36","16775","23","5","71","168030"
"587","2022-03-20 12:15:59","8750","37","20","54","240240"
"588","2022-03-25 06:57:52","14340","51","17","72","214302"
"589","2020-04-24 08:32:47","8485","27","3","34","55980"
"590","2022-02-18 09:40:55","17627","61","20","41","412040"
"591","2023-02-12 09:10:32","18165","33","17","96","614125"
"592","2021-10-18 00:29:47","10809","6","5","16","173800"
"593","2022-07-04 08:11:13","19393","11","15","68","195750"
"594","2021-12-02 13:19:41","5210","97","8","64","79920"
"595","2021-05-24 01:17:23","125","60","20","66","759880"
"596","2021-01-17 18:01:00","5484","61","16","98","329632"
"597","2023-02-12 05:48:47","6600","12","17","22","567511"
"598","2020-05-15 21:31:13","5941","96","5","85","107810"
"599","2021-04-24 18:59:42","14093","79","3","4","80754"
"600","2022-03-25 21:04:39","3392","66","13","32","336635"
"601","2021-02-13 13:14:50","1321","93","1","44","32123"
"602","2020-10-10 14:13:36","9496","86","10","20","18550"
"603","2021-01-19 12:52:38","14954","71","15","3","269985"
"604","2022-10-25 23:05:33","5879","59","17","26","49623"
"605","2022-12-03 23:35:33","15375","78","20","23","515440"
"606","2020-09-14 22:48:51","2774","4","14","14","289604"
"607","2022-11-29 01:55:53","8372","84","19","14","371982"
"608","2021-01-12 13:38:25","7413","39","5","99","135890"
"609","2023-01-15 23:10:18","549","51","4","21","50424"
"610","2020-02-16 20:10:26","18072","65","14","47","299754"
"611","2022-09-07 12:20:59","17208","24","2","10","33212"
"612","2020-05-14 00:49:38","6278","90","17","75","327522"
"613","2021-05-15 21:07:47","12916","95","3","99","91611"
"614","2020-01-22 10:48:28","1861","45","13","51","460148"
"615","2021-02-13 08:15:35","2732","74","3","4","116412"
"616","2022-01-28 12:47:49","8265","3","6","82","185130"
"617","2020-05-24 07:44:39","10999","6","15","13","521400"
"618","2021-03-16 08:20:14","15678","18","12","85","211056"
"619","2020-06-06 22:03:55","8102","92","16","32","276816"
"620","2020-03-22 16:56:45","5954","85","11","5","31856"
"621","2021-01-11 10:27:48","11484","73","14","84","131740"
"622","2022-07-15 18:35:58","11751","93","1","82","32123"
"623","2023-02-07 14:54:01","10828","29","2","24","78688"
"624","2020-12-09 14:46:07","3757","27","18","45","335880"
"625","2021-07-10 03:36:20","3855","95","3","32","91611"
"626","2020-05-06 18:43:10","841","54","8","55","269608"
"627","2021-04-06 00:20:29","1730","75","11","19","68761"
"628","2020-03-10 23:34:36","17919","24","13","40","215878"
"629","2022-04-19 14:07:04","9890","18","6","42","105528"
"630","2020-09-07 16:10:00","5584","62","6","76","42678"
"631","2020-07-29 09:08:54","15326","19","12","12","260712"
"632","2020-09-07 10:40:09","18855","98","9","74","143001"
"633","2021-02-22 20:42:58","4759","9","1","45","8220"
"634","2020-08-03 22:03:12","8858","70","12","62","12696"
"635","2021-02-20 12:31:15","5883","43","6","2","107970"
"636","2021-12-14 06:13:23","14074","90","6","13","115596"
"637","2020-12-23 18:52:11","8207","27","17","60","317220"
"638","2022-08-29 18:58:06","18629","98","16","10","254224"
"639","2020-01-20 05:47:59","7032","12","16","94","534128"
"640","2021-05-05 21:05:52","17408","22","4","62","37020"
"641","2022-08-27 05:11:03","18333","38","10","2","54490"
"642","2022-04-18 12:35:34","17686","20","10","29","79030"
"643","2021-07-29 04:31:12","495","75","6","70","37506"
"644","2020-08-20 23:39:54","18895","73","6","91","56460"
"645","2022-07-02 03:58:32","19390","51","16","52","201696"
"646","2022-02-03 05:51:04","14162","79","2","21","53836"
"647","2020-01-21 16:14:28","2390","15","17","38","92106"
"648","2022-06-25 13:48:15","8413","12","12","71","400596"
"649","2020-09-23 11:38:45","5070","12","18","85","600894"
"650","2021-07-12 11:52:26","19205","13","14","3","190876"
"651","2021-03-15 03:25:58","16397","34","8","43","41528"
"652","2022-01-29 00:14:38","2098","36","1","3","26080"
"653","2022-03-12 15:36:54","3503","47","17","60","307666"
"654","2022-07-15 23:42:07","1160","40","17","38","166634"
"655","2023-03-27 08:53:42","674","28","14","31","385700"
"656","2020-05-02 22:32:22","9892","4","12","16","248232"
"657","2022-11-28 16:28:17","4817","40","20","37","196040"
"658","2022-04-10 20:49:56","12311","70","17","65","17986"
"659","2021-07-19 11:30:51","10825","24","12","41","199272"
"660","2023-03-05 15:03:45","11541","91","19","22","58881"
"661","2023-03-28 18:53:27","15308","36","1","18","26080"
"662","2020-02-05 16:07:59","4348","11","18","13","234900"
"663","2022-05-16 07:47:29","19982","35","2","97","78944"
"664","2022-04-05 00:24:59","11470","38","11","39","59939"
"665","2023-01-16 09:28:59","2549","76","2","60","77144"
"666","2022-03-28 00:40:30","18522","54","18","5","606618"
"667","2020-07-06 00:28:55","4140","61","7","33","144214"
"668","2021-08-20 01:53:48","5354","64","17","69","502962"
"669","2023-04-04 08:11:37","2992","36","1","66","26080"
"670","2022-07-12 22:36:16","17442","55","9","3","173421"
"671","2021-05-04 05:40:35","16482","84","14","48","274092"
"672","2023-02-14 15:04:34","12662","72","10","49","164760"
"673","2021-09-08 06:10:29","7013","84","17","77","332826"
"674","2020-07-02 01:59:44","16652","30","20","69","227480"
"675","2021-12-28 19:45:19","11226","38","1","97","5449"
"676","2021-01-20 23:45:04","12649","25","20","75","41740"
"677","2022-12-08 22:00:21","18339","94","13","52","8983"
"678","2021-02-14 10:08:15","3921","60","19","65","721886"
"679","2022-07-20 08:25:07","7036","68","17","28","250427"
"680","2020-05-28 15:57:22","9664","8","18","92","204372"
"681","2020-05-29 22:46:21","12000","28","5","61","137750"
"682","2021-08-15 22:56:07","4697","43","9","71","161955"
"683","2020-01-29 04:34:48","16474","1","5","81","194170"
"684","2021-05-21 00:57:14","5671","65","6","70","128466"
"685","2020-12-04 07:15:27","8974","54","17","75","572917"
"686","2022-03-03 21:45:48","1856","72","11","79","181236"
"687","2020-04-28 11:29:59","16316","5","1","37","4038"
"688","2022-12-02 17:12:19","8409","89","3","84","68274"
"689","2022-07-11 22:19:27","18356","46","4","71","144668"
"690","2020-10-03 08:05:47","10987","49","4","67","118408"
"691","2020-03-05 14:15:38","13405","77","10","9","59910"
"692","2021-05-31 09:27:15","9498","8","11","45","124894"
"693","2021-12-21 19:34:51","11510","60","10","66","379940"
"694","2020-02-23 23:53:39","26","86","2","63","3710"
"695","2023-03-18 14:12:34","14382","7","11","12","174416"
"696","2022-05-24 00:53:41","14982","38","19","65","103531"
"697","2022-04-04 00:16:38","1803","67","1","51","7408"
"698","2022-07-16 08:56:13","11671","18","19","4","334172"
"699","2023-01-03 15:51:19","10391","64","13","97","384618"
"700","2021-02-15 02:24:01","15727","41","10","47","78590"
"701","2020-09-02 18:53:40","10334","46","10","40","361670"
"702","2020-02-06 03:39:51","8257","36","10","12","260800"
"703","2022-06-24 16:04:33","7966","56","15","38","262275"
"704","2022-12-18 06:34:11","8258","79","14","49","376852"
"705","2020-02-05 06:45:18","5254","97","11","30","109890"
"706","2020-06-23 05:57:33","3537","72","12","27","197712"
"707","2023-04-03 16:05:22","5324","4","16","61","330976"
"708","2022-12-08 11:57:57","556","70","1","53","1058"
"709","2021-11-09 18:32:01","996","88","7","83","48195"
"710","2023-01-03 09:17:02","4065","13","12","34","163608"
"711","2021-08-29 18:11:24","8536","5","2","7","8076"
"712","2020-06-11 15:32:48","11552","40","1","10","9802"
"713","2021-08-12 04:55:38","244","85","3","46","8688"
"714","2022-07-12 00:38:18","12476","14","10","25","123060"
"715","2020-03-11 23:32:28","5116","61","16","15","329632"
"716","2021-04-28 02:37:25","5539","79","19","73","511442"
"717","2020-05-27 06:15:43","19394","4","14","77","289604"
"718","2021-09-07 14:16:24","10028","92","5","12","86505"
"719","2022-10-18 07:01:48","4887","71","13","98","233987"
"720","2020-03-23 07:51:27","1043","41","20","67","157180"
"721","2021-01-18 12:40:58","10451","47","16","64","289568"
"722","2021-03-27 16:11:13","18692","55","11","80","211959"
"723","2020-01-07 06:48:16","18901","81","20","91","234080"
"724","2022-05-23 20:34:25","3431","86","8","1","14840"
"725","2020-05-13 08:27:28","5866","48","19","45","498940"
"726","2021-05-29 19:54:09","10376","91","2","19","6198"
"727","2020-08-25 01:01:02","17983","90","19","97","366054"
"728","2022-09-13 21:47:28","17540","98","16","76","254224"
"729","2021-04-07 07:03:19","5229","25","2","20","4174"
"730","2020-07-31 17:24:56","6138","62","20","77","142260"
"731","2022-01-17 01:22:25","1971","37","5","25","60060"
"732","2022-06-12 04:57:04","1776","12","1","46","33383"
"733","2021-11-15 06:16:44","15845","30","17","97","193358"
"734","2022-04-05 09:08:55","15083","45","12","29","424752"
"735","2020-11-10 22:25:33","4079","50","12","38","206496"
"736","2021-09-09 07:52:22","19506","57","11","30","79926"
"737","2020-04-13 22:25:13","16627","20","17","91","134351"
"738","2021-07-17 17:37:48","12637","91","18","85","55782"
"739","2021-07-16 05:11:58","14902","72","10","82","164760"
"740","2022-07-25 06:41:28","668","19","9","15","195534"
"741","2020-11-19 11:24:24","5375","72","11","14","181236"
"742","2020-10-15 06:57:52","7628","63","2","52","29930"
"743","2021-10-16 09:18:17","7042","87","20","37","615120"
"744","2021-03-30 21:24:06","3339","22","4","50","37020"
"745","2023-04-02 23:08:27","1585","16","16","19","120496"
"746","2022-07-02 06:18:51","10534","7","15","33","237840"
"747","2022-10-04 07:45:05","7056","93","4","61","128492"
"748","2022-04-22 21:44:40","6910","94","5","22","3455"
"749","2022-02-07 19:13:35","14743","36","9","15","234720"
"750","2021-01-10 09:40:09","8649","3","16","87","493680"
"751","2020-06-16 07:54:55","772","9","4","25","32880"
"752","2020-12-10 22:52:57","1837","67","13","10","96304"
"753","2021-11-21 08:34:23","1835","92","11","24","190311"
"754","2020-05-13 18:44:46","60","15","12","61","65016"
"755","2020-09-01 23:44:34","1221","12","1","64","33383"
"756","2021-03-09 04:02:15","13983","32","11","82","66561"
"757","2021-12-09 01:36:05","3561","70","18","93","19044"
"758","2023-01-18 15:09:29","13385","1","4","31","155336"
"759","2021-07-18 14:20:47","9510","97","7","8","69930"
"760","2020-07-21 20:26:36","14261","13","18","38","245412"
"761","2022-11-25 22:50:12","12644","33","3","44","108375"
"762","2021-05-03 17:07:06","18526","35","13","12","513136"
"763","2020-12-12 11:35:19","13233","81","17","15","198968"
"764","2021-07-15 19:02:58","11677","78","15","47","386580"
"765","2022-01-10 14:42:31","921","75","11","60","68761"
"766","2023-02-16 04:57:08","10116","76","9","80","347148"
"767","2021-01-28 01:31:54","16595","78","2","50","51544"
"768","2020-06-19 01:18:48","4506","60","6","60","227964"
"769","2023-04-10 22:12:14","11450","72","9","76","148284"
"770","2020-11-16 14:25:52","7008","69","8","38","55072"
"771","2022-11-24 21:12:40","18737","53","15","65","17445"
"772","2023-01-02 20:20:33","10711","1","16","48","621344"
